SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0000, 0, -0.0970, 0.2257, 0.9736, 0.0009, -0.0012, 0.0066, 26.1466, 51.5934, -16.9419, -166.9165, -5.5720, 152.7649, -0.0737, -0.2282, -0.9657, 0.0992, 0.0014, -0.0004, -0.0027, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, -0.0970, 0.2257, 0.9735, 0.0010, -0.0005, 0.0064, 26.1439, 51.5894, -16.9374, -166.9159, -5.5742, 152.7649, -0.0737, -0.2282, -0.9657, 0.0992, 0.0009, -0.0002, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, -0.0970, 0.2257, 0.9735, 0.0008, -0.0006, 0.0060, 26.1437, 51.5892, -16.9360, -166.9167, -5.5724, 152.7655, -0.0737, -0.2282, -0.9657, 0.0992, -0.0002, 0.0003, -0.0049, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, -0.0970, 0.2257, 0.9736, 0.0007, -0.0014, 0.0063, 26.1429, 51.5893, -16.9351, -166.9159, -5.5705, 152.7650, -0.0737, -0.2282, -0.9657, 0.0992, -0.0005, 0.0020, -0.0057, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, -0.0970, 0.2257, 0.9735, 0.0014, -0.0017, 0.0069, 26.1401, 51.5877, -16.9338, -166.9148, -5.5697, 152.7630, -0.0737, -0.2283, -0.9657, 0.0992, -0.0009, 0.0006, -0.0021, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, -0.0970, 0.2257, 0.9735, 0.0010, -0.0018, 0.0076, 26.1354, 51.5836, -16.9330, -166.9360, -5.5589, 152.7660, -0.0736, -0.2283, -0.9657, 0.0991, -0.0006, 0.0010, -0.0042, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, -0.0970, 0.2257, 0.9735, 0.0007, -0.0021, 0.0078, 26.1293, 51.5886, -16.9306, -166.9371, -5.5580, 152.7658, -0.0736, -0.2283, -0.9657, 0.0991, 0.0003, -0.0004, -0.0052, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, -0.0970, 0.2257, 0.9736, 0.0009, -0.0017, 0.0079, 26.1254, 51.5930, -16.9309, -166.9356, -5.5598, 152.7652, -0.0736, -0.2283, -0.9657, 0.0991, -0.0008, -0.0006, -0.0037, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, -0.0970, 0.2257, 0.9736, 0.0012, -0.0011, 0.0080, 26.1232, 51.5959, -16.9326, -166.9350, -5.5603, 152.7642, -0.0736, -0.2283, -0.9657, 0.0991, 0.0003, -0.0027, -0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, -0.0970, 0.2257, 0.9735, 0.0014, -0.0015, 0.0084, 26.1208, 51.5961, -16.9333, -166.9351, -5.5587, 152.7638, -0.0736, -0.2283, -0.9657, 0.0991, 0.0008, -0.0017, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1000, 10, -0.0970, 0.2257, 0.9735, 0.0013, -0.0017, 0.0080, 26.1153, 51.5919, -16.9295, -166.9314, -5.5666, 152.7645, -0.0736, -0.2283, -0.9657, 0.0991, 0.0013, -0.0022, -0.0034, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1100, 11, -0.0970, 0.2257, 0.9735, 0.0011, -0.0018, 0.0077, 26.1149, 51.5979, -16.9246, -166.9317, -5.5655, 152.7640, -0.0736, -0.2283, -0.9657, 0.0991, -0.0004, -0.0018, -0.0047, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1200, 12, -0.0970, 0.2257, 0.9735, 0.0007, -0.0028, 0.0080, 26.1141, 51.6036, -16.9243, -166.9331, -5.5625, 152.7641, -0.0736, -0.2283, -0.9657, 0.0991, -0.0002, -0.0007, -0.0030, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1300, 13, -0.0970, 0.2257, 0.9735, 0.0006, -0.0038, 0.0081, 26.1126, 51.6005, -16.9265, -166.9331, -5.5605, 152.7644, -0.0736, -0.2283, -0.9657, 0.0991, -0.0010, -0.0012, -0.0048, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1400, 14, -0.0970, 0.2257, 0.9735, 0.0004, -0.0042, 0.0083, 26.1107, 51.5888, -16.9288, -166.9339, -5.5596, 152.7634, -0.0736, -0.2283, -0.9657, 0.0991, -0.0006, 0.0002, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1500, 15, -0.0970, 0.2257, 0.9735, -0.0001, -0.0044, 0.0083, 26.1099, 51.5830, -16.9280, -166.9438, -5.5462, 152.7667, -0.0735, -0.2283, -0.9658, 0.0990, -0.0011, -0.0000, -0.0065, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1600, 16, -0.0970, 0.2257, 0.9736, -0.0001, -0.0043, 0.0081, 26.1106, 51.5843, -16.9284, -166.9436, -5.5477, 152.7669, -0.0735, -0.2283, -0.9658, 0.0990, -0.0006, -0.0014, -0.0061, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1700, 17, -0.0970, 0.2257, 0.9736, 0.0004, -0.0038, 0.0078, 26.1129, 51.5850, -16.9285, -166.9420, -5.5486, 152.7673, -0.0735, -0.2283, -0.9658, 0.0991, -0.0010, -0.0004, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1800, 18, -0.0970, 0.2257, 0.9736, 0.0005, -0.0034, 0.0079, 26.1151, 51.5841, -16.9278, -166.9427, -5.5490, 152.7667, -0.0735, -0.2283, -0.9658, 0.0991, -0.0000, -0.0014, -0.0058, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1900, 19, -0.0970, 0.2257, 0.9736, 0.0004, -0.0033, 0.0077, 26.1139, 51.5863, -16.9266, -166.9429, -5.5498, 152.7674, -0.0735, -0.2283, -0.9658, 0.0991, 0.0008, -0.0015, -0.0039, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2000, 20, -0.0970, 0.2257, 0.9736, 0.0001, -0.0033, 0.0076, 26.1096, 51.5903, -16.9317, -166.9475, -5.5593, 152.7668, -0.0736, -0.2283, -0.9658, 0.0990, 0.0007, -0.0011, -0.0042, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2100, 21, -0.0970, 0.2257, 0.9735, 0.0002, -0.0035, 0.0076, 26.1085, 51.5843, -16.9366, -166.9471, -5.5578, 152.7670, -0.0735, -0.2283, -0.9658, 0.0990, 0.0002, -0.0018, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2200, 22, -0.0970, 0.2257, 0.9735, 0.0004, -0.0042, 0.0077, 26.1061, 51.5751, -16.9397, -166.9470, -5.5565, 152.7665, -0.0735, -0.2283, -0.9658, 0.0990, 0.0012, -0.0013, -0.0022, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2300, 23, -0.0970, 0.2257, 0.9735, 0.0003, -0.0046, 0.0078, 26.1016, 51.5693, -16.9411, -166.9474, -5.5554, 152.7668, -0.0735, -0.2283, -0.9658, 0.0990, 0.0008, -0.0014, -0.0061, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2400, 24, -0.0970, 0.2257, 0.9736, 0.0002, -0.0051, 0.0080, 26.0974, 51.5728, -16.9431, -166.9480, -5.5540, 152.7666, -0.0735, -0.2283, -0.9658, 0.0990, -0.0009, -0.0011, -0.0042, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2500, 25, -0.0970, 0.2257, 0.9736, -0.0000, -0.0056, 0.0079, 26.0918, 51.5771, -16.9411, -166.9316, -5.5521, 152.7647, -0.0735, -0.2283, -0.9657, 0.0991, -0.0001, -0.0019, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2600, 26, -0.0970, 0.2257, 0.9735, -0.0001, -0.0058, 0.0080, 26.0939, 51.5799, -16.9410, -166.9322, -5.5525, 152.7643, -0.0735, -0.2283, -0.9657, 0.0991, -0.0004, -0.0017, -0.0022, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2700, 27, -0.0970, 0.2257, 0.9735, 0.0001, -0.0053, 0.0079, 26.0969, 51.5792, -16.9409, -166.9305, -5.5529, 152.7644, -0.0735, -0.2283, -0.9657, 0.0991, -0.0011, -0.0003, -0.0050, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2800, 28, -0.0970, 0.2257, 0.9736, 0.0003, -0.0051, 0.0079, 26.0977, 51.5734, -16.9402, -166.9309, -5.5538, 152.7642, -0.0735, -0.2283, -0.9657, 0.0991, -0.0007, -0.0007, -0.0062, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2900, 29, -0.0970, 0.2257, 0.9736, 0.0004, -0.0048, 0.0074, 26.0968, 51.5612, -16.9398, -166.9305, -5.5554, 152.7651, -0.0736, -0.2283, -0.9657, 0.0991, -0.0006, -0.0004, -0.0018, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3000, 30, -0.0970, 0.2257, 0.9735, 0.0004, -0.0040, 0.0073, 26.0929, 51.5624, -16.9406, -166.9126, -5.5666, 152.7612, -0.0737, -0.2283, -0.9657, 0.0993, 0.0010, -0.0002, -0.0020, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3100, 31, -0.0970, 0.2257, 0.9735, 0.0006, -0.0040, 0.0075, 26.0877, 51.5645, -16.9397, -166.9129, -5.5660, 152.7611, -0.0737, -0.2283, -0.9657, 0.0993, 0.0012, -0.0007, -0.0047, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3200, 32, -0.0970, 0.2257, 0.9735, 0.0001, -0.0039, 0.0074, 26.0855, 51.5668, -16.9399, -166.9137, -5.5663, 152.7616, -0.0737, -0.2283, -0.9657, 0.0993, 0.0004, -0.0013, -0.0049, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3300, 33, -0.0970, 0.2258, 0.9735, -0.0000, -0.0041, 0.0073, 26.0868, 51.5681, -16.9409, -166.9139, -5.5658, 152.7616, -0.0737, -0.2283, -0.9657, 0.0993, 0.0012, 0.0002, -0.0043, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3400, 34, -0.0970, 0.2257, 0.9735, -0.0003, -0.0043, 0.0070, 26.0884, 51.5662, -16.9386, -166.9151, -5.5650, 152.7626, -0.0737, -0.2283, -0.9657, 0.0992, -0.0009, -0.0002, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3500, 35, -0.0970, 0.2257, 0.9735, -0.0006, -0.0047, 0.0068, 26.0871, 51.5596, -16.9336, -166.9150, -5.5545, 152.7629, -0.0736, -0.2283, -0.9657, 0.0993, -0.0010, -0.0010, -0.0052, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3600, 36, -0.0970, 0.2258, 0.9735, -0.0001, -0.0046, 0.0068, 26.0871, 51.5603, -16.9348, -166.9141, -5.5546, 152.7624, -0.0736, -0.2283, -0.9657, 0.0993, 0.0004, -0.0016, -0.0060, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3700, 37, -0.0970, 0.2258, 0.9735, -0.0005, -0.0046, 0.0069, 26.0857, 51.5613, -16.9374, -166.9158, -5.5551, 152.7625, -0.0736, -0.2283, -0.9657, 0.0993, -0.0019, 0.0007, -0.0025, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3800, 38, -0.0970, 0.2257, 0.9735, -0.0007, -0.0042, 0.0065, 26.0821, 51.5602, -16.9394, -166.9158, -5.5560, 152.7631, -0.0736, -0.2283, -0.9657, 0.0993, 0.0001, 0.0004, -0.0018, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.3900, 39, -0.0970, 0.2257, 0.9735, -0.0005, -0.0036, 0.0063, 26.0774, 51.5479, -16.9414, -166.9151, -5.5579, 152.7634, -0.0736, -0.2283, -0.9657, 0.0993, 0.0004, -0.0002, -0.0026, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4000, 40, -0.0970, 0.2258, 0.9735, -0.0002, -0.0033, 0.0061, 26.0748, 51.5420, -16.9418, -166.9137, -5.5671, 152.7635, -0.0737, -0.2283, -0.9657, 0.0993, 0.0009, -0.0021, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4100, 41, -0.0970, 0.2258, 0.9735, 0.0000, -0.0029, 0.0059, 26.0729, 51.5425, -16.9421, -166.9135, -5.5681, 152.7639, -0.0737, -0.2283, -0.9657, 0.0993, -0.0002, -0.0017, -0.0026, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4200, 42, -0.0970, 0.2258, 0.9735, 0.0001, -0.0023, 0.0054, 26.0711, 51.5470, -16.9417, -166.9131, -5.5698, 152.7647, -0.0737, -0.2283, -0.9657, 0.0993, 0.0010, -0.0006, -0.0018, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4300, 43, -0.0970, 0.2258, 0.9735, 0.0001, -0.0026, 0.0053, 26.0704, 51.5507, -16.9379, -166.9132, -5.5682, 152.7647, -0.0737, -0.2283, -0.9657, 0.0993, 0.0013, -0.0007, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4400, 44, -0.0970, 0.2258, 0.9735, 0.0001, -0.0029, 0.0052, 26.0726, 51.5454, -16.9389, -166.9132, -5.5681, 152.7648, -0.0737, -0.2283, -0.9657, 0.0993, 0.0009, -0.0019, -0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4500, 45, -0.0970, 0.2258, 0.9735, 0.0003, -0.0029, 0.0053, 26.0728, 51.5409, -16.9396, -166.9053, -5.5740, 152.7636, -0.0738, -0.2283, -0.9657, 0.0993, 0.0003, -0.0002, -0.0052, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4600, 46, -0.0970, 0.2258, 0.9735, 0.0003, -0.0034, 0.0053, 26.0731, 51.5397, -16.9396, -166.9057, -5.5721, 152.7639, -0.0737, -0.2283, -0.9657, 0.0993, -0.0011, 0.0003, -0.0026, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4700, 47, -0.0970, 0.2258, 0.9735, 0.0003, -0.0040, 0.0054, 26.0741, 51.5415, -16.9403, -166.9053, -5.5706, 152.7638, -0.0737, -0.2283, -0.9657, 0.0993, -0.0011, 0.0007, -0.0047, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4800, 48, -0.0970, 0.2258, 0.9735, 0.0001, -0.0043, 0.0058, 26.0743, 51.5434, -16.9449, -166.9063, -5.5704, 152.7624, -0.0737, -0.2283, -0.9657, 0.0993, -0.0010, -0.0011, -0.0070, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.4900, 49, -0.0970, 0.2258, 0.9735, 0.0002, -0.0044, 0.0059, 26.0746, 51.5480, -16.9487, -166.9050, -5.5694, 152.7629, -0.0737, -0.2283, -0.9657, 0.0993, -0.0008, -0.0005, -0.0043, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5000, 50, -0.0970, 0.2258, 0.9735, 0.0005, -0.0046, 0.0056, 26.0757, 51.5480, -16.9519, -166.9127, -5.5661, 152.7654, -0.0737, -0.2282, -0.9657, 0.0993, -0.0003, -0.0007, -0.0050, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5100, 51, -0.0970, 0.2258, 0.9735, 0.0007, -0.0041, 0.0053, 26.0760, 51.5446, -16.9546, -166.9128, -5.5678, 152.7654, -0.0737, -0.2282, -0.9657, 0.0993, -0.0005, 0.0004, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5200, 52, -0.0970, 0.2258, 0.9735, 0.0005, -0.0037, 0.0050, 26.0752, 51.5379, -16.9571, -166.9127, -5.5682, 152.7659, -0.0737, -0.2282, -0.9657, 0.0993, 0.0012, -0.0004, -0.0043, 0.0000, 0.0000, 0.0000, 0.0000
