SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0000, 0, -0.0795, -0.2259, 0.9762, 0.0043, 0.0034, 0.0018, 27.9544, 35.3388, -19.8858, 166.9225, -4.5489, 153.1434, -0.0119, -0.2349, -0.9645, -0.1198, 0.0009, 0.0017, -0.0077, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, -0.0795, -0.2259, 0.9762, 0.0045, 0.0033, 0.0017, 27.9566, 35.3410, -19.8855, 166.9230, -4.5490, 153.1436, -0.0119, -0.2349, -0.9645, -0.1198, 0.0001, 0.0011, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, -0.0795, -0.2259, 0.9762, 0.0048, 0.0036, 0.0016, 27.9577, 35.3443, -19.8820, 166.9237, -4.5499, 153.1439, -0.0119, -0.2349, -0.9645, -0.1198, 0.0010, 0.0012, -0.0063, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, -0.0795, -0.2259, 0.9762, 0.0049, 0.0034, 0.0016, 27.9571, 35.3345, -19.8801, 166.9237, -4.5487, 153.1438, -0.0119, -0.2349, -0.9645, -0.1198, 0.0027, -0.0003, -0.0053, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, -0.0796, -0.2259, 0.9762, 0.0048, 0.0030, 0.0013, 27.9588, 35.3284, -19.8773, 166.9238, -4.5472, 153.1447, -0.0119, -0.2349, -0.9645, -0.1198, 0.0018, 0.0007, -0.0053, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, -0.0796, -0.2259, 0.9762, 0.0048, 0.0028, 0.0008, 27.9595, 35.3269, -19.8751, 166.9315, -4.5473, 153.1450, -0.0119, -0.2349, -0.9645, -0.1198, -0.0003, -0.0007, -0.0043, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, -0.0796, -0.2259, 0.9762, 0.0051, 0.0023, 0.0005, 27.9584, 35.3295, -19.8733, 166.9328, -4.5455, 153.1450, -0.0119, -0.2349, -0.9645, -0.1197, -0.0001, -0.0001, -0.0049, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, -0.0795, -0.2259, 0.9762, 0.0052, 0.0014, 0.0004, 27.9569, 35.3350, -19.8703, 166.9323, -4.5429, 153.1444, -0.0119, -0.2349, -0.9645, -0.1197, -0.0005, 0.0007, -0.0051, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, -0.0795, -0.2259, 0.9762, 0.0049, 0.0010, 0.0004, 27.9582, 35.3347, -19.8711, 166.9314, -4.5439, 153.1451, -0.0119, -0.2349, -0.9645, -0.1197, -0.0011, -0.0007, -0.0053, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, -0.0795, -0.2259, 0.9762, 0.0048, 0.0017, 0.0001, 27.9585, 35.3303, -19.8732, 166.9312, -4.5445, 153.1454, -0.0119, -0.2349, -0.9645, -0.1197, -0.0001, -0.0002, -0.0056, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1000, 10, -0.0795, -0.2259, 0.9762, 0.0044, 0.0015, 0.0004, 27.9567, 35.3230, -19.8761, 166.9195, -4.5409, 153.1455, -0.0119, -0.2349, -0.9645, -0.1198, 0.0007, 0.0010, -0.0049, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1100, 11, -0.0795, -0.2259, 0.9762, 0.0042, 0.0015, 0.0006, 27.9538, 35.3131, -19.8770, 166.9184, -4.5419, 153.1455, -0.0119, -0.2349, -0.9645, -0.1199, 0.0005, 0.0011, -0.0043, 0.0000, 0.0000, 0.0000, 0.0000
