SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0000, 0, -0.1233, -0.2130, 0.9727, 0.0352, -0.0116, -0.0188, 25.6514, 32.4581, -19.1136, 167.6878, -7.0421, 142.6371, 0.0236, 0.3241, 0.9380, 0.1210, 0.0025, 0.0025, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, -0.1234, -0.2130, 0.9727, 0.0349, -0.0107, -0.0184, 25.6501, 32.4635, -19.1156, 167.6871, -7.0433, 142.6371, 0.0236, 0.3241, 0.9380, 0.1210, 0.0035, 0.0020, -0.0033, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, -0.1234, -0.2130, 0.9727, 0.0349, -0.0106, -0.0183, 25.6502, 32.4683, -19.1151, 167.6880, -7.0425, 142.6371, 0.0236, 0.3241, 0.9380, 0.1210, 0.0027, 0.0024, -0.0036, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, -0.1234, -0.2130, 0.9727, 0.0352, -0.0113, -0.0184, 25.6543, 32.4753, -19.1133, 167.6884, -7.0407, 142.6372, 0.0236, 0.3241, 0.9380, 0.1209, 0.0012, 0.0011, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, -0.1234, -0.2130, 0.9727, 0.0351, -0.0121, -0.0184, 25.6576, 32.4800, -19.1098, 167.6889, -7.0389, 142.6370, 0.0235, 0.3241, 0.9380, 0.1209, 0.0009, 0.0010, -0.0043, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, -0.1234, -0.2130, 0.9727, 0.0353, -0.0130, -0.0188, 25.6594, 32.4837, -19.1056, 167.6927, -7.0275, 142.6378, 0.0235, 0.3241, 0.9380, 0.1209, -0.0003, 0.0000, -0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, -0.1234, -0.2130, 0.9727, 0.0354, -0.0136, -0.0193, 25.6593, 32.4845, -19.1025, 167.6934, -7.0257, 142.6381, 0.0234, 0.3241, 0.9380, 0.1209, -0.0002, 0.0010, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, -0.1234, -0.2130, 0.9727, 0.0353, -0.0141, -0.0194, 25.6570, 32.4772, -19.1038, 167.6933, -7.0250, 142.6383, 0.0234, 0.3241, 0.9380, 0.1209, -0.0005, 0.0003, -0.0039, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, -0.1233, -0.2130, 0.9727, 0.0352, -0.0135, -0.0194, 25.6545, 32.4651, -19.1018, 167.6932, -7.0266, 142.6391, 0.0234, 0.3241, 0.9380, 0.1209, -0.0018, 0.0005, -0.0022, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, -0.1233, -0.2130, 0.9727, 0.0349, -0.0129, -0.0194, 25.6541, 32.4634, -19.1017, 167.6928, -7.0280, 142.6391, 0.0235, 0.3241, 0.9380, 0.1209, 0.0020, 0.0020, -0.0036, 0.0000, 0.0000, 0.0000, 0.0000
