SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0000, 0, -0.1181, -0.2868, 0.9554, 0.0223, 0.0006, 0.0051, 26.1640, 31.0520, -20.5436, 163.2479, -6.7400, 153.8442, 0.0237, 0.2318, 0.9601, 0.1548, 0.0015, 0.0013, -0.0063, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, -0.1181, -0.2868, 0.9554, 0.0222, 0.0006, 0.0053, 26.1625, 31.0521, -20.5447, 163.2482, -6.7398, 153.8444, 0.0237, 0.2318, 0.9601, 0.1548, -0.0004, 0.0004, -0.0040, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, -0.1181, -0.2868, 0.9554, 0.0223, 0.0007, 0.0050, 26.1592, 31.0545, -20.5484, 163.2475, -6.7408, 153.8450, 0.0238, 0.2318, 0.9601, 0.1548, 0.0006, -0.0003, -0.0056, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, -0.1181, -0.2868, 0.9554, 0.0217, 0.0013, 0.0049, 26.1543, 31.0600, -20.5491, 163.2367, -6.7482, 153.8461, 0.0238, 0.2318, 0.9601, 0.1549, 0.0006, 0.0007, -0.0035, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, -0.1181, -0.2868, 0.9554, 0.0214, 0.0013, 0.0047, 26.1497, 31.0478, -20.5524, 163.2363, -6.7477, 153.8467, 0.0238, 0.2318, 0.9601, 0.1549, 0.0014, 0.0005, -0.0040, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, -0.1181, -0.2868, 0.9554, 0.0215, 0.0013, 0.0046, 26.1493, 31.0410, -20.5533, 163.2375, -6.7486, 153.8467, 0.0238, 0.2318, 0.9601, 0.1549, 0.0018, 0.0005, -0.0066, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, -0.1181, -0.2868, 0.9554, 0.0213, 0.0015, 0.0048, 26.1492, 31.0389, -20.5550, 163.2363, -6.7482, 153.8463, 0.0238, 0.2318, 0.9601, 0.1549, 0.0015, 0.0004, -0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, -0.1181, -0.2868, 0.9554, 0.0213, 0.0012, 0.0048, 26.1477, 31.0386, -20.5577, 163.2371, -6.7471, 153.8457, 0.0238, 0.2318, 0.9601, 0.1549, 0.0014, 0.0005, -0.0038, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, -0.1181, -0.2868, 0.9554, 0.0212, 0.0004, 0.0049, 26.1455, 31.0361, -20.5585, 163.2478, -6.7484, 153.8437, 0.0238, 0.2318, 0.9601, 0.1548, 0.0001, -0.0000, -0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, -0.1181, -0.2868, 0.9554, 0.0212, -0.0000, 0.0047, 26.1491, 31.0338, -20.5622, 163.2484, -6.7473, 153.8439, 0.0238, 0.2318, 0.9601, 0.1548, 0.0002, 0.0011, -0.0061, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1000, 10, -0.1181, -0.2868, 0.9554, 0.0213, -0.0004, 0.0044, 26.1492, 31.0370, -20.5651, 163.2489, -6.7461, 153.8445, 0.0238, 0.2318, 0.9601, 0.1548, -0.0012, 0.0014, -0.0036, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1100, 11, -0.1181, -0.2868, 0.9554, 0.0212, -0.0007, 0.0042, 26.1485, 31.0401, -20.5659, 163.2486, -6.7460, 153.8445, 0.0238, 0.2318, 0.9601, 0.1548, -0.0007, 0.0010, -0.0032, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1200, 12, -0.1181, -0.2868, 0.9554, 0.0210, -0.0004, 0.0043, 26.1484, 31.0421, -20.5651, 163.2479, -6.7473, 153.8442, 0.0238, 0.2318, 0.9601, 0.1548, 0.0000, 0.0018, -0.0052, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1300, 13, -0.1181, -0.2868, 0.9554, 0.0209, 0.0000, 0.0046, 26.1489, 31.0465, -20.5650, 163.2617, -6.7621, 153.8411, 0.0240, 0.2319, 0.9601, 0.1547, 0.0004, 0.0010, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1400, 14, -0.1181, -0.2868, 0.9554, 0.0210, -0.0002, 0.0047, 26.1483, 31.0495, -20.5642, 163.2616, -6.7614, 153.8405, 0.0239, 0.2319, 0.9601, 0.1547, 0.0025, 0.0001, -0.0058, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1500, 15, -0.1181, -0.2868, 0.9554, 0.0209, 0.0001, 0.0048, 26.1471, 31.0461, -20.5634, 163.2616, -6.7628, 153.8412, 0.0240, 0.2319, 0.9601, 0.1547, 0.0004, 0.0007, -0.0050, 0.0000, 0.0000, 0.0000, 0.0000
