SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0000, 0, -0.1215, -0.0089, 0.9986, 0.0021, 0.0013, 0.0020, 25.5958, 43.8961, -16.6012, 179.5313, -6.9528, 158.8379, -0.0589, -0.1835, -0.9811, -0.0151, 0.0006, 0.0002, -0.0034, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, -0.1215, -0.0089, 0.9986, 0.0023, 0.0010, 0.0018, 25.5918, 43.8983, -16.6015, 179.5318, -6.9515, 158.8382, -0.0588, -0.1835, -0.9811, -0.0151, 0.0011, 0.0005, -0.0055, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, -0.1215, -0.0089, 0.9986, 0.0021, 0.0005, 0.0018, 25.5887, 43.9009, -16.6032, 179.5147, -6.9371, 158.8408, -0.0587, -0.1835, -0.9811, -0.0153, -0.0006, 0.0025, -0.0046, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, -0.1215, -0.0089, 0.9986, 0.0020, 0.0006, 0.0019, 25.5869, 43.9060, -16.6054, 179.5143, -6.9378, 158.8412, -0.0587, -0.1835, -0.9811, -0.0153, -0.0010, 0.0001, -0.0065, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, -0.1215, -0.0089, 0.9986, 0.0019, 0.0007, 0.0016, 25.5850, 43.9148, -16.6052, 179.5144, -6.9376, 158.8418, -0.0587, -0.1835, -0.9811, -0.0153, 0.0004, -0.0009, -0.0061, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, -0.1215, -0.0089, 0.9986, 0.0017, 0.0014, 0.0016, 25.5861, 43.9231, -16.6054, 179.5139, -6.9396, 158.8414, -0.0587, -0.1835, -0.9811, -0.0153, -0.0001, -0.0008, -0.0057, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, -0.1215, -0.0088, 0.9986, 0.0018, 0.0018, 0.0014, 25.5870, 43.9246, -16.5998, 179.5144, -6.9406, 158.8423, -0.0587, -0.1835, -0.9811, -0.0153, 0.0012, -0.0009, -0.0045, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, -0.1215, -0.0088, 0.9986, 0.0018, 0.0017, 0.0013, 25.5879, 43.9242, -16.5956, 179.5129, -6.9410, 158.8417, -0.0587, -0.1835, -0.9811, -0.0153, 0.0019, 0.0016, -0.0057, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, -0.1215, -0.0089, 0.9986, 0.0015, 0.0019, 0.0013, 25.5885, 43.9241, -16.5940, 179.5126, -6.9423, 158.8425, -0.0587, -0.1835, -0.9811, -0.0153, 0.0019, 0.0001, -0.0061, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, -0.1215, -0.0088, 0.9986, 0.0015, 0.0023, 0.0011, 25.5887, 43.9232, -16.5913, 179.5123, -6.9420, 158.8432, -0.0587, -0.1835, -0.9811, -0.0153, 0.0010, 0.0003, -0.0048, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1000, 10, -0.1215, -0.0089, 0.9986, 0.0018, 0.0015, 0.0009, 25.5893, 43.9184, -16.5900, 179.5134, -6.9398, 158.8433, -0.0587, -0.1835, -0.9811, -0.0153, 0.0006, 0.0014, -0.0059, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1100, 11, -0.1215, -0.0089, 0.9986, 0.0018, 0.0007, 0.0008, 25.5892, 43.9215, -16.5908, 179.5132, -6.9385, 158.8435, -0.0587, -0.1835, -0.9811, -0.0153, 0.0011, 0.0002, -0.0068, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1200, 12, -0.1215, -0.0089, 0.9986, 0.0016, 0.0006, 0.0005, 25.5896, 43.9261, -16.5937, 179.5165, -6.9288, 158.8443, -0.0586, -0.1835, -0.9812, -0.0152, -0.0009, -0.0005, -0.0056, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1300, 13, -0.1215, -0.0088, 0.9986, 0.0013, 0.0001, 0.0004, 25.5908, 43.9269, -16.5961, 179.5165, -6.9270, 158.8444, -0.0586, -0.1835, -0.9812, -0.0152, -0.0004, 0.0001, -0.0075, 0.0000, 0.0000, 0.0000, 0.0000
