SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0000, 0, -0.0794, -0.4505, 0.8933, -0.0058, -0.0056, 0.0047, 28.8333, 28.8547, -23.0351, 153.1829, -4.5942, 151.0391, -0.0202, 0.2520, 0.9388, 0.2341, 0.0004, 0.0002, -0.0038, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, -0.0794, -0.4505, 0.8933, -0.0057, -0.0063, 0.0044, 28.8302, 28.8400, -23.0328, 153.1811, -4.5704, 151.0400, -0.0204, 0.2520, 0.9388, 0.2341, -0.0022, 0.0009, -0.0039, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, -0.0794, -0.4505, 0.8932, -0.0058, -0.0064, 0.0040, 28.8301, 28.8455, -23.0304, 153.1802, -4.5700, 151.0410, -0.0204, 0.2520, 0.9388, 0.2341, -0.0011, -0.0008, -0.0018, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, -0.0794, -0.4505, 0.8932, -0.0064, -0.0062, 0.0034, 28.8309, 28.8463, -23.0297, 153.1786, -4.5696, 151.0425, -0.0204, 0.2520, 0.9388, 0.2341, -0.0017, -0.0013, -0.0032, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, -0.0794, -0.4505, 0.8932, -0.0067, -0.0060, 0.0032, 28.8309, 28.8398, -23.0291, 153.1782, -4.5710, 151.0428, -0.0204, 0.2520, 0.9388, 0.2341, 0.0001, 0.0009, -0.0040, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, -0.0794, -0.4505, 0.8932, -0.0070, -0.0054, 0.0038, 28.8297, 28.8286, -23.0269, 153.1772, -4.5728, 151.0417, -0.0204, 0.2520, 0.9388, 0.2341, 0.0021, 0.0006, -0.0021, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, -0.0794, -0.4505, 0.8932, -0.0070, -0.0050, 0.0042, 28.8290, 28.8206, -23.0216, 153.1925, -4.6009, 151.0385, -0.0201, 0.2521, 0.9388, 0.2340, 0.0043, 0.0010, -0.0029, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, -0.0794, -0.4505, 0.8932, -0.0072, -0.0050, 0.0044, 28.8301, 28.8199, -23.0138, 153.1922, -4.6005, 151.0382, -0.0201, 0.2521, 0.9388, 0.2340, 0.0028, 0.0005, -0.0026, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, -0.0795, -0.4505, 0.8932, -0.0071, -0.0050, 0.0041, 28.8295, 28.8193, -23.0083, 153.1914, -4.6003, 151.0393, -0.0201, 0.2520, 0.9388, 0.2340, 0.0037, 0.0017, -0.0037, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, -0.0795, -0.4505, 0.8932, -0.0076, -0.0054, 0.0035, 28.8262, 28.8200, -23.0059, 153.1906, -4.5973, 151.0399, -0.0201, 0.2520, 0.9388, 0.2340, 0.0014, 0.0016, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1000, 10, -0.0795, -0.4505, 0.8932, -0.0073, -0.0067, 0.0032, 28.8223, 28.8236, -23.0063, 153.1916, -4.5948, 151.0390, -0.0202, 0.2520, 0.9388, 0.2340, 0.0002, 0.0022, -0.0030, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1100, 11, -0.0795, -0.4505, 0.8932, -0.0071, -0.0074, 0.0028, 28.8218, 28.8315, -23.0080, 153.1883, -4.5826, 151.0397, -0.0203, 0.2520, 0.9388, 0.2340, -0.0022, 0.0019, -0.0040, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1200, 12, -0.0795, -0.4505, 0.8932, -0.0067, -0.0083, 0.0025, 28.8199, 28.8362, -23.0068, 153.1894, -4.5803, 151.0390, -0.0203, 0.2520, 0.9388, 0.2340, -0.0028, 0.0010, -0.0031, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1300, 13, -0.0795, -0.4505, 0.8932, -0.0064, -0.0089, 0.0026, 28.8177, 28.8393, -23.0035, 153.1901, -4.5789, 151.0374, -0.0203, 0.2520, 0.9388, 0.2340, -0.0023, 0.0017, -0.0038, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1400, 14, -0.0795, -0.4505, 0.8932, -0.0061, -0.0093, 0.0030, 28.8162, 28.8426, -22.9999, 153.1909, -4.5799, 151.0366, -0.0203, 0.2520, 0.9388, 0.2340, -0.0017, 0.0012, -0.0051, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1500, 15, -0.0795, -0.4505, 0.8932, -0.0057, -0.0084, 0.0035, 28.8165, 28.8475, -22.9988, 153.1919, -4.5826, 151.0368, -0.0203, 0.2520, 0.9388, 0.2340, 0.0008, 0.0001, -0.0023, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1600, 16, -0.0795, -0.4505, 0.8932, -0.0055, -0.0079, 0.0038, 28.8159, 28.8541, -22.9993, 153.1982, -4.5958, 151.0349, -0.0201, 0.2521, 0.9388, 0.2340, 0.0022, -0.0001, -0.0031, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1700, 17, -0.0795, -0.4505, 0.8932, -0.0053, -0.0074, 0.0044, 28.8219, 28.8625, -22.9970, 153.1982, -4.5982, 151.0344, -0.0201, 0.2521, 0.9388, 0.2340, 0.0033, -0.0003, -0.0025, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1800, 18, -0.0795, -0.4505, 0.8932, -0.0054, -0.0071, 0.0047, 28.8242, 28.8637, -22.9940, 153.1980, -4.5984, 151.0344, -0.0201, 0.2521, 0.9388, 0.2340, 0.0030, 0.0004, -0.0040, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1900, 19, -0.0795, -0.4505, 0.8932, -0.0056, -0.0078, 0.0044, 28.8217, 28.8588, -22.9919, 153.1972, -4.5952, 151.0338, -0.0202, 0.2521, 0.9388, 0.2340, 0.0028, -0.0002, -0.0032, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2000, 20, -0.0795, -0.4505, 0.8932, -0.0057, -0.0088, 0.0038, 28.8221, 28.8589, -22.9916, 153.1972, -4.5926, 151.0343, -0.0202, 0.2521, 0.9388, 0.2340, 0.0012, 0.0001, -0.0042, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2100, 21, -0.0795, -0.4505, 0.8932, -0.0057, -0.0098, 0.0033, 28.8226, 28.8549, -22.9905, 153.2028, -4.5839, 151.0331, -0.0202, 0.2521, 0.9388, 0.2339, -0.0016, 0.0018, -0.0054, 0.0000, 0.0000, 0.0000, 0.0000
