SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0000, 0, -0.0748, -0.0945, 0.9977, 0.0040, -0.0026, 0.0003, 27.5016, 37.3114, -18.5234, 174.5761, -4.2694, 148.4059, 0.0229, 0.2734, 0.9600, 0.0556, -0.0007, 0.0004, -0.0042, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, -0.0748, -0.0945, 0.9977, 0.0038, -0.0027, 0.0004, 27.5037, 37.3134, -18.5223, 174.5728, -4.2693, 148.4061, 0.0229, 0.2734, 0.9600, 0.0557, 0.0001, 0.0007, -0.0048, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, -0.0748, -0.0945, 0.9977, 0.0038, -0.0027, 0.0006, 27.5048, 37.3149, -18.5219, 174.5718, -4.2687, 148.4052, 0.0229, 0.2734, 0.9600, 0.0557, 0.0001, 0.0002, -0.0046, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, -0.0748, -0.0945, 0.9977, 0.0035, -0.0027, 0.0010, 27.5056, 37.3139, -18.5222, 174.5713, -4.2697, 148.4045, 0.0229, 0.2734, 0.9600, 0.0557, -0.0015, 0.0008, -0.0077, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, -0.0748, -0.0945, 0.9977, 0.0035, -0.0020, 0.0012, 27.5061, 37.3120, -18.5226, 174.5714, -4.2716, 148.4039, 0.0229, 0.2735, 0.9600, 0.0557, -0.0008, 0.0006, -0.0035, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, -0.0748, -0.0945, 0.9977, 0.0034, -0.0016, 0.0013, 27.5051, 37.3138, -18.5215, 174.5716, -4.2717, 148.4039, 0.0229, 0.2735, 0.9600, 0.0557, -0.0002, 0.0009, -0.0051, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, -0.0748, -0.0945, 0.9977, 0.0033, -0.0015, 0.0013, 27.5017, 37.3197, -18.5183, 174.5654, -4.2787, 148.4040, 0.0230, 0.2735, 0.9600, 0.0557, 0.0009, 0.0014, -0.0057, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, -0.0748, -0.0945, 0.9977, 0.0031, -0.0012, 0.0013, 27.5042, 37.3164, -18.5146, 174.5647, -4.2802, 148.4039, 0.0230, 0.2735, 0.9600, 0.0557, -0.0004, 0.0007, -0.0053, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, -0.0748, -0.0945, 0.9977, 0.0030, -0.0008, 0.0012, 27.5074, 37.3119, -18.5140, 174.5651, -4.2801, 148.4046, 0.0230, 0.2735, 0.9600, 0.0557, 0.0017, 0.0021, -0.0065, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, -0.0748, -0.0945, 0.9977, 0.0033, -0.0014, 0.0011, 27.5094, 37.3090, -18.5166, 174.5660, -4.2794, 148.4044, 0.0230, 0.2735, 0.9600, 0.0557, -0.0001, -0.0004, -0.0055, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1000, 10, -0.0748, -0.0945, 0.9977, 0.0039, -0.0009, 0.0012, 27.5110, 37.3045, -18.5195, 174.5674, -4.2809, 148.4048, 0.0230, 0.2734, 0.9600, 0.0557, -0.0004, 0.0007, -0.0046, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1100, 11, -0.0748, -0.0945, 0.9977, 0.0041, -0.0003, 0.0008, 27.5112, 37.3051, -18.5222, 174.5646, -4.2757, 148.4065, 0.0230, 0.2734, 0.9600, 0.0557, -0.0001, -0.0009, -0.0040, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1200, 12, -0.0748, -0.0945, 0.9977, 0.0045, -0.0002, 0.0004, 27.5093, 37.3100, -18.5252, 174.5648, -4.2755, 148.4073, 0.0230, 0.2734, 0.9600, 0.0557, -0.0000, -0.0007, -0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1300, 13, -0.0748, -0.0945, 0.9977, 0.0041, -0.0002, 0.0003, 27.5084, 37.3155, -18.5266, 174.5637, -4.2758, 148.4073, 0.0230, 0.2734, 0.9600, 0.0557, 0.0003, -0.0006, -0.0082, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1400, 14, -0.0748, -0.0945, 0.9977, 0.0042, 0.0004, 0.0000, 27.5101, 37.3181, -18.5267, 174.5643, -4.2772, 148.4086, 0.0230, 0.2734, 0.9600, 0.0557, 0.0004, -0.0005, -0.0066, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1500, 15, -0.0748, -0.0945, 0.9977, 0.0043, 0.0008, -0.0002, 27.5150, 37.3142, -18.5277, 174.5637, -4.2785, 148.4090, 0.0230, 0.2734, 0.9600, 0.0558, -0.0009, -0.0024, -0.0022, 0.0000, 0.0000, 0.0000, 0.0000
